Date(UTC),Transaction Fee,Average Gas Used,Chaindata Size,Blocktime,Address Growth,Price (USD),Ether Supply,Hashrate,Average Gas Limit,Average Gas Price,Ether Supply Growth,Block Reward,Block Difficulty,Block Size,Transactions,Uncle Count
1/28/2016,41356011041144648852,757796542,6845337463,16.96,51643,2.55,26564.6875,624.3007,3141716,56180261528,76890206.90625,5059,10.449000000000002,1424,16765,334
1/29/2016,37410343427461486224,662122614,6841234713,17.27,52611,2.41,26160.46875,639.9955,3141700,59508641167,76916367.375,4981,10.883,1308,16395,339
1/30/2016,35429282168080463040,547033880,6860371578,17.11,53598,2.44,26193.125,647.0259,3141702,67198755701,76942560.5,5017,10.876,1179,14661,296
1/31/2016,33883769366783898846,528433090,6841251486,17.63,54494,2.2,25681.875,615.8746,3141694,66544976813,76968242.375,4872,10.696,1135,14166,352
2/1/2016,32539227416216587495,467975052,6841260415,16.96,55186,2.17,26431.25,654.1278,3141687,66170097350,76994673.625,5015,10.917,1081,14199,360
2/2/2016,29462927838445742070,463852720,7297535503,17.15,55768,2.45,25868.4375,630.3772,3141681,65763607541,77020542.0625,4955,10.674000000000001,1077,14291,294
2/3/2016,27729175477288151003,454011879,7288515363,16.36,56445,2.53,27297.96875,672.6015,3141616,64138762372,77047840.03125,5199,10.857000000000001,1060,14274,347
2/4/2016,32717501856642223868,490608958,7299633824,16.8,57050,2.57,26562.34375,670.991,3141737,73409019027,77074402.375,5062,11.114,1087,14371,335
2/5/2016,38974371493185273232,532003821,7311552216,16.84,57863,2.56,26558.59375,670.5626,3141759,68267066894,77100960.96875,5046,11.175999999999998,1117,15249,355
2/6/2016,240782836139497540152,1516518359,7287599542,17.05,58402,2.53,26345.78125,647.0863,3148709,131916789237,77127306.75,4987,10.867,1678,31418,377
2/7/2016,53120733907433247770,456085675,7293747046,16.69,58925,3.0,26684.6875,670.8703,3141675,81674346130,77153991.4375,5087,11.05,1026,14264,334
2/8/2016,37812427358868402303,449250211,7287624761,16.75,59593,3.16,26655.0,700.3927,3141641,80464718771,77180646.4375,5071,11.54,1034,14719,344
2/9/2016,50166925483712683867,459451796,7735221251,16.92,60346,3.76,26471.09375,674.4033,3141802,124510154916,77207117.53125,5055,11.245,1032,15517,319
2/10/2016,58884244371348296342,490191172,7727425885,17.26,61635,4.35,26161.25,686.6895,3141830,141417210581,77233278.78125,4961,11.659,1106,17141,360
2/11/2016,46523547266425745299,682060218,7746568101,17.02,63947,6.38,26477.8125,715.549,3141718,66426480457,77259756.59375,5019,11.994000000000002,1280,21440,366
2/13/2016,36118585709597310658,634287258,7727620629,16.82,65365,5.22,26881.5625,728.3101,3141725,57729244744,77286638.15625,5093,12.097000000000001,1222,19327,378
2/12/2016,33065545419009687145,540874146,7725685947,16.99,66901,5.27,26502.03125,689.224,3141698,62799761220,77313140.1875,5033,11.552999999999999,1171,18109,357
2/14/2016,27773044299706597294,514552660,7725688291,17.03,68010,5.2,26329.0625,744.6017,3141778,53479540613,77339469.25,4990,12.497,1140,16624,370
2/15/2016,30725342958734838838,545779880,7725693167,17.2,68996,5.22,26225.3125,760.8675,3141706,56788416456,77365694.5625,4975,12.875,1127,17159,358
2/16/2016,33294520810596814615,589465103,8191517168,17.02,69956,4.25,26445.78125,758.1305,3141729,55814592783,77392140.34375,5025,12.696,1128,17549,349
2/17/2016,41019393677163280957,724546098,8188044225,17.5,70919,3.86,25672.03125,737.5344,3143592,54601880947,77417812.375,4857,12.722000000000001,1265,19990,373
2/18/2016,29269923354896102421,538282068,8192669971,17.1,71720,4.36,26214.84375,723.4539,3141782,54513971078,77444027.21875,4999,12.182,1109,16969,327
2/19/2016,37036003294327345719,656406787,8188080606,16.91,73097,4.45,26655.46875,758.4649,3141756,54608221632,77470682.6875,5033,12.651,1157,18412,395
2/20/2016,26791644896446060433,499477626,8192530965,16.83,73761,4.37,26560.78125,772.541,3141824,53778238540,77497243.46875,5051,12.814,1046,16714,345
2/21/2016,28140680307967496994,507918522,8190546295,16.81,75500,4.63,26536.5625,776.957,3141902,54255151037,77523780.03125,5055,12.959000000000001,1051,17119,338
2/22/2016,32549111059549815952,554402169,8179922876,16.68,76417,5.6,26757.8125,818.0979,3142258,59577980579,77550537.84375,5103,13.432,1090,18190,330
2/23/2016,94164366247646313588,1552859093,8640597108,17.0,77363,5.7,26170.0,822.7791,3142409,61016867321,77576707.84375,4969,13.784,1117,18482,356
2/24/2016,52032071341041992175,893246284,8632788820,16.89,78179,6.23,26426.875,822.5628,3143956,58177356219,77603134.71875,5029,13.623,1109,19540,340
2/25/2016,31612843090259588075,568292172,8649837952,16.51,79187,5.93,26823.75,833.5308,3141897,57464169480,77629958.46875,5128,13.574000000000002,1114,19503,320
2/26/2016,50861640425641361867,961624302,8635862259,16.76,80568,6.03,26654.0625,851.8002,3143521,54600904591,77656612.53125,5055,14.049000000000001,1289,21068,366
2/27/2016,28374744694627182226,532969743,8644543266,16.95,81372,6.31,26199.84375,871.6768,3141967,54108259575,77682812.375,4992,14.565,1102,18981,327
2/28/2016,29358720800308190806,524028419,8631763508,16.8,82742,6.5,26422.03125,889.7172,3141769,54072562583,77709234.40625,5029,14.737,1091,19063,341
2/29/2016,32944190213807785570,583141365,9313950907,17.47,84582,6.35,25229.53125,868.457,3141964,58416492222,77734463.9375,4820,14.937000000000001,1175,20358,305
3/1/2016,33950840330552244042,588897890,9346461169,16.58,86447,7.59,26481.09375,887.58,3142423,59690933816,77760945.03125,5052,14.453,1157,21778,331
3/2/2016,39078762637878354220,610077143,9091687632,16.58,88628,8.7,26644.21875,915.7752,3142665,67322497890,77787589.25,5086,14.99,1199,23562,327
3/3/2016,35332731090065564580,664818999,9085361891,16.71,90921,9.35,26111.25,945.4459,3242101,56545945782,77813700.5,5014,15.599,1248,24837,288
3/4/2016,33963179590731944454,684182604,9089812572,16.87,93327,9.96,25885.3125,970.9779,4695527,53626100171,77839585.8125,4994,16.141,1249,24287,266
3/5/2016,33898152810303794050,823063642,9085639197,16.32,96435,11.0,26582.1875,1022.7687,4709277,47489912177,77866168.0,5138,16.473,1314,27115,266
3/6/2016,37692122626381833535,839897699,9551568880,17.17,99307,10.98,25399.6875,1030.5122,4438141,47260765636,77891567.6875,4907,17.342,1366,27661,258
3/7/2016,30377257627256356269,665621532,9953448803,16.8,101184,9.5,25985.46875,1037.0411,3875339,50440843854,77917553.15625,5026,17.164,1218,23271,247
3/8/2016,33347463941224012892,724565328,9551784284,16.76,103555,9.88,25823.125,1054.0514,4711522,53596473626,77943376.28125,5017,17.492,1242,24104,220
3/9/2016,26064171432983223515,722145124,9556152268,16.81,105944,11.55,25743.28125,1074.1375,4712467,38089619702,77969119.5625,4989,17.867,1279,24557,237
3/10/2016,20346662047372321337,688871222,9552017740,16.18,108347,11.11,26627.5,1131.0236,4712870,30204433047,77995747.0625,5196,18.006,1222,24814,200
3/11/2016,19247904795592964849,646851762,9556375063,16.68,109835,11.25,26302.5,1135.2724,4712904,29035652694,78022049.5625,5065,18.682000000000002,1211,23124,264
3/12/2016,24293925277265427607,802737599,10013325311,16.75,111755,13.25,26370.15625,1189.2959,4712924,29197411911,78048419.71875,5023,19.655,1385,27887,321
3/13/2016,25641714776873214637,838358312,10010408799,16.08,113690,15.0,27250.46875,1270.7701,4712904,30820960382,78075670.1875,5186,20.15,1392,28127,351
3/14/2016,27788708533134811722,956222024,10010858781,16.53,115840,12.5,26407.96875,1231.9938,4712957,28509995013,78102078.15625,5108,20.066,1501,28528,259
3/15/2016,24012965397747022790,903071543,10016372845,14.09,117680,13.09,31223.59375,1259.5857,4713075,26342144976,78133301.75,5979,17.572,1318,29273,391
3/16/2016,23872785945399801169,892420435,10014330876,14.01,119290,12.92,31490.15625,1285.0031,4713327,25523949148,78164791.90625,6025,17.778,1316,27596,401
3/17/2016,31668098021290349295,1028386837,10673577947,13.82,120974,11.14,32024.53125,1325.0584,4714210,27708932990,78196816.4375,6082,18.039,1421,33531,477
3/18/2016,27432688683182590705,944417594,10469559178,14.08,122851,10.75,31287.1875,1327.059,4713155,26302902480,78228103.625,5962,18.3,1403,31821,434
3/19/2016,44285379641552049135,1260165166,10467722626,13.7,124108,10.55,32078.4375,1376.7015,4713287,29326753003,78260182.0625,6082,18.652,1494,34779,494
3/20/2016,35728853851607730408,1157109905,10459114883,13.9,125636,10.06,31595.15625,1413.2109,4713325,26655411712,78291777.21875,6027,19.423,1446,32447,425
3/21/2016,32462389073761272323,1109953099,10929921587,14.01,127167,11.97,31382.96875,1392.9337,4713399,26198708915,78323160.1875,5994,19.269000000000002,1498,32511,419
3/22/2016,26139489102832785219,1121742299,10923646471,13.85,128345,10.96,31711.875,1431.5834,4713157,23516912695,78354872.0625,6071,19.567999999999998,1514,32890,404
3/23/2016,32658298331512616844,1225594298,10924742161,14.04,129689,12.29,31294.0625,1354.125,4713319,24515668491,78386166.125,5974,18.766,1529,31786,422
3/24/2016,41409782633873791935,1626133605,10920555643,13.71,130970,11.13,32071.09375,1465.4863,4714155,24817035022,78418237.21875,6101,19.801,1862,36947,467
3/25/2016,40354891825072786153,1312008358,11379655331,13.78,132066,10.69,31889.84375,1533.2559,4713540,28125320881,78450127.0625,6066,20.872,1621,36762,451
3/26/2016,35056420511198042968,1332524164,11380865126,13.72,133107,11.0,31935.3125,1580.9776,4722269,25100050063,78482062.375,6095,21.414,1538,36646,442
3/27/2016,19209907756839878570,825632165,11391730887,13.85,134131,10.5,31630.78125,1607.1295,4713640,23366025518,78513693.15625,6046,21.976999999999997,1261,29974,409
3/28/2016,26382126085586843793,1184635969,11376851930,14.05,135514,11.58,31306.5625,1572.977,4713570,23293862605,78544999.71875,5999,21.768,1568,33613,386
3/29/2016,23912789886571370634,979937403,12311689157,13.98,137297,11.73,31437.8125,1640.0171,4713614,24748798767,78576437.53125,6010,22.514,1389,33915,402
3/30/2016,37377481423068797583,1322684855,11858985348,13.86,139755,11.88,31700.46875,1661.3373,4713691,29356903690,78608138.0,6047,22.822,1572,36767,435
3/31/2016,25021663298129122120,1083408441,11838054936,13.95,141814,11.41,31388.90625,1740.8734,4713832,23943731847,78639526.90625,6021,23.889,1405,32259,377
